report_id,category,date
MOR18100,1. Seizure,2016-07-26
MOR20737,1. Seizure,2018-07-03
MOR33620,1. Seizure,2020-01-17
MOR32816,1. Seizure,2020-09-11
MOR43862,1. Seizure,2021-01-01
MOR55999,1. Seizure,2024-02-09
MOR7438,1. Seizure,2016-10-22
MOR35958,1. Seizure,2016-05-28
MOR15532,1. Seizure,2018-06-09
MOR31237,1. Seizure,2020-07-21
MOR32797,1. Seizure,2021-01-25
MOR16067,1. Seizure,2017-04-07
MOR11695,1. Seizure,2017-08-25
MOR27909,1. Seizure,2019-01-29
MOR29755,1. Seizure,2018-07-17
MOR17896,2. Poaching / Illegal Harvesting,2015-11-19
MOR28684,1. Seizure,2019-09-17
MOR44213,1. Seizure,2022-05-28
MOR33413,2. Poaching / Illegal Harvesting,2021-02-27
MOR21268,2. Poaching / Illegal Harvesting,2017-04-21
MOR29641,1. Seizure,2015-04-28
MOR27524,1. Seizure,2019-09-18
MOR26657,2. Poaching / Illegal Harvesting,2015-06-19
MOR37849,7. Breeding / Ranching,2017-03-25
MOR28393,1. Seizure,2019-04-01
MOR15277,1. Seizure,2017-01-23
MOR33898,1. Seizure,2020-02-15
MOR42117,1. Seizure,2021-10-03
MOR47192,1. Seizure,2022-10-24
MOR11080,1. Seizure,2015-03-26
MOR23437,1. Seizure,2016-05-26
MOR1117,5. Animal Injury / Mortality / Welfare,2015-03-07
MOR30694,1. Seizure,2020-03-09
MOR53306,1. Seizure,2023-11-06
MOR52463,1. Seizure,2023-10-24
MOR4108,1. Seizure,2016-02-16
MOR35336,1. Seizure,2021-03-17
MOR31873,1. Seizure,2020-10-30
MOR23284,1. Seizure,2019-06-14
MOR25848,1. Seizure,2016-04-29
MOR15248,1. Seizure,2016-12-22
MOR33746,1. Seizure,2021-03-01
MOR25672,1. Seizure,2019-10-07
MOR52210,9. Enforcement Action / Prosecution,2023-02-11
MOR37174,1. Seizure,2021-01-08
MOR49758,1. Seizure,2023-01-15
MOR12911,1. Seizure,2018-02-15
MOR32213,1. Seizure,2020-10-08
MOR35443,1. Seizure,2021-05-13
MOR30268,1. Seizure,2020-02-19
MOR40933,1. Seizure,2021-10-13
MOR30451,1. Seizure,2017-08-01
MOR54674,1. Seizure,2023-11-26
MOR35940,1. Seizure,2015-08-13
MOR43761,1. Seizure,2022-03-15
MOR8819,9. Enforcement Action / Prosecution,2017-05-22
MOR44281,1. Seizure,2021-11-17
MOR27271,1. Seizure,2019-03-28
MOR7081,1. Seizure,2015-04-13
MOR31145,1. Seizure,2020-11-18
MOR12348,1. Seizure,2018-01-15
MOR26451,1. Seizure,2019-12-06
MOR45133,2. Poaching / Illegal Harvesting,2022-07-01
MOR37094,1. Seizure,2021-07-17
MOR26329,1. Seizure,2019-11-25
MOR12094,1. Seizure,2015-08-22
MOR18763,1. Seizure,2016-02-27
MOR44473,1. Seizure,2021-03-15
MOR54504,2. Poaching / Illegal Harvesting,2023-11-01
MOR34709,1. Seizure,2021-04-01
MOR50477,1. Seizure,2021-10-23
MOR28350,1. Seizure,2019-01-23
MOR36544,1. Seizure,2021-06-21
MOR10023,1. Seizure,2017-08-15
MOR6706,1. Seizure,2016-09-07
MOR36210,1. Seizure,2021-06-01
MOR45357,1. Seizure,2022-04-26
MOR32050,1. Seizure,2020-12-03
MOR44258,1. Seizure,2022-02-01
MOR10881,1. Seizure,2016-02-09
MOR38959,1. Seizure,2015-06-01
MOR40641,1. Seizure,2021-10-01
MOR34313,1. Seizure,2019-11-04
MOR30759,1. Seizure,2020-07-27
MOR52120,1. Seizure,2022-06-13
MOR32028,1. Seizure,2021-01-08
MOR10248,1. Seizure,2015-10-24
MOR31807,1. Seizure,2016-08-05
MOR46744,1. Seizure,2022-09-04
MOR2684,1. Seizure,2015-02-20
MOR42384,1. Seizure,2022-03-04
MOR15019,1. Seizure,2018-06-27
MOR17663,1. Seizure,2015-10-23
MOR25313,1. Seizure,2015-05-20
MOR32618,1. Seizure,2020-06-04
MOR25591,1. Seizure,2018-05-31
MOR13427,1. Seizure,2017-10-18
MOR9867,9. Enforcement Action / Prosecution,2016-08-11
MOR45960,1. Seizure,2022-04-04
MOR44012,1. Seizure,2022-05-04
MOR11581,1. Seizure,2017-05-12
MOR30533,1. Seizure,2020-03-27
MOR33501,1. Seizure,2021-01-27
MOR39474,1. Seizure,2017-08-09
MOR44027,1. Seizure,2022-01-14
MOR26528,1. Seizure,2019-11-06
MOR25316,1. Seizure,2015-05-29
MOR32840,1. Seizure,2020-06-29
MOR13764,1. Seizure,2015-11-10
MOR51608,1. Seizure,2023-09-15
MOR12192,1. Seizure,2017-09-15
MOR27496,1. Seizure,2019-12-24
MOR1158,1. Seizure,2015-06-13
MOR17092,1. Seizure,2018-05-28
MOR29781,1. Seizure,2017-04-01
MOR48978,1. Seizure,2023-03-04
MOR10274,1. Seizure,2017-06-09
MOR15193,1. Seizure,2015-03-20
MOR15066,1. Seizure,2018-05-17
MOR55758,1. Seizure,2023-12-19
MOR28968,1. Seizure,2018-11-01
MOR29337,1. Seizure,2018-07-01
MOR15911,1. Seizure,2017-11-30
MOR25345,1. Seizure,2015-10-17
MOR2680,1. Seizure,2015-01-27
MOR11616,1. Seizure,2017-08-18
MOR49972,1. Seizure,2022-01-01
MOR5640,1. Seizure,2016-07-07
MOR14923,1. Seizure,2015-10-15
MOR26235,1. Seizure,2018-11-01
MOR8810,1. Seizure,2017-05-08
MOR34280,1. Seizure,2019-10-20
MOR31699,1. Seizure,2019-12-03
MOR29707,1. Seizure,2018-03-02
MOR29168,1. Seizure,2020-06-04
MOR34372,1. Seizure,2021-04-07
MOR31464,1. Seizure,2020-02-06
MOR45785,1. Seizure,2022-02-21
MOR18601,1. Seizure,2016-11-29
MOR43776,2. Poaching / Illegal Harvesting,2022-03-01
MOR4251,1. Seizure,2016-03-20
MOR34005,1. Seizure,2020-02-18
MOR32358,1. Seizure,2021-01-15
MOR30514,1. Seizure,2020-07-08
MOR34536,1. Seizure,2018-01-30
MOR41863,1. Seizure,2017-04-01
MOR30512,1. Seizure,2020-05-21
MOR45018,5. Animal Injury / Mortality / Welfare,2022-02-14
MOR24253,1. Seizure,2019-02-01
MOR30282,1. Seizure,2020-06-04
MOR5529,1. Seizure,2015-12-20
MOR31415,1. Seizure,2020-10-11
MOR45047,1. Seizure,2021-12-22
MOR37202,1. Seizure,2021-07-01
MOR11007,1. Seizure,2015-08-25
MOR4330,1. Seizure,2016-03-17
MOR13313,1. Seizure,2017-11-24
MOR47443,1. Seizure,2022-11-05
MOR26023,1. Seizure,2019-11-04
MOR15908,1. Seizure,2017-10-14
MOR49057,1. Seizure,2023-03-01
MOR28318,1. Seizure,2019-08-21
MOR33978,1. Seizure,2020-01-01
MOR1157,1. Seizure,2015-06-01
MOR52069,1. Seizure,2016-06-01
MOR44323,1. Seizure,2021-11-07
MOR33100,1. Seizure,2021-02-08
MOR32352,1. Seizure,2019-11-15
MOR29892,1. Seizure,2020-02-07
MOR48631,1. Seizure,2023-02-15
MOR37281,1. Seizure,2021-07-01
MOR28150,1. Seizure,2019-10-22
MOR52085,1. Seizure,2021-08-31
MOR50079,1. Seizure,2023-04-14
MOR31310,1. Seizure,2017-11-01
MOR20702,1. Seizure,2019-04-20
MOR27669,1. Seizure,2019-02-22
MOR6657,1. Seizure,2016-08-25
MOR52409,1. Seizure,2023-09-13
MOR11701,1. Seizure,2017-11-17
MOR33348,1. Seizure,2020-10-03
MOR14973,1. Seizure,2018-06-04
MOR7869,1. Seizure,2016-05-19
MOR16088,1. Seizure,2018-09-26
MOR32384,1. Seizure,2020-03-01
MOR39962,1. Seizure,2015-06-06
MOR5729,1. Seizure,2016-08-14
MOR45194,5. Animal Injury / Mortality / Welfare,2021-04-01
MOR15016,1. Seizure,2018-07-15
MOR51233,1. Seizure,2023-09-11
MOR28336,1. Seizure,2019-05-07
MOR14094,1. Seizure,2018-02-01
MOR45177,1. Seizure,2021-05-19
MOR35886,1. Seizure,2021-05-22
MOR36613,2. Poaching / Illegal Harvesting,2015-12-17
MOR29671,1. Seizure,2015-08-10
MOR34553,1. Seizure,2017-03-01
MOR43265,1. Seizure,2022-05-06
MOR17076,1. Seizure,2018-10-12
MOR37794,1. Seizure,2021-02-17
MOR11698,1. Seizure,2017-06-23
MOR37892,1. Seizure,2017-02-01
MOR52156,1. Seizure,2022-10-20
MOR29598,1. Seizure,2020-08-09
MOR4114,1. Seizure,2016-02-21
MOR49578,2. Poaching / Illegal Harvesting,2016-08-29
MOR37190,1. Seizure,2021-02-15
MOR41313,2. Poaching / Illegal Harvesting,2021-01-01
MOR39502,1. Seizure,2021-11-02
MOR49787,1. Seizure,2022-04-27
MOR49679,1. Seizure,2023-06-01
MOR36615,1. Seizure,2015-10-12
MOR12952,1. Seizure,2018-02-16
MOR34614,1. Seizure,2021-04-17
MOR30880,1. Seizure,2020-01-22
MOR48612,1. Seizure,2023-02-03
MOR43793,1. Seizure,2022-02-23
MOR44243,1. Seizure,2022-04-26
MOR28638,1. Seizure,2019-09-01
MOR44631,1. Seizure,2016-02-01
MOR29146,1. Seizure,2020-06-10
MOR56142,1. Seizure,2017-03-29
MOR49657,1. Seizure,2022-11-17
MOR46822,3. Smuggling / Illegal Trade (not elsewhere included),2022-06-01
MOR46352,1. Seizure,2016-01-15
MOR15206,1. Seizure,2016-04-18
MOR39058,1. Seizure,2021-10-11
MOR22362,2. Poaching / Illegal Harvesting,2015-09-26
MOR33702,1. Seizure,2020-01-27
MOR8228,1. Seizure,2017-04-17
MOR35297,1. Seizure,2021-04-26
MOR39538,1. Seizure,2021-11-03
MOR10220,1. Seizure,2017-03-04
MOR33497,1. Seizure,2020-03-21
MOR13319,1. Seizure,2018-01-01
MOR36358,9. Enforcement Action / Prosecution,2021-02-23
MOR11994,1. Seizure,2017-08-31
MOR28097,1. Seizure,2020-02-27
MOR35383,1. Seizure,2021-04-12
MOR41799,1. Seizure,2022-02-17
MOR25863,1. Seizure,2016-08-06
MOR35372,1. Seizure,2021-01-09
MOR30634,1. Seizure,2020-03-19
MOR41523,1. Seizure,2016-07-17
MOR45922,1. Seizure,2022-08-05
MOR17075,1. Seizure,2018-10-10
MOR45992,1. Seizure,2021-08-18
MOR15247,1. Seizure,2016-12-21
MOR50680,1. Seizure,2017-02-01
MOR44947,1. Seizure,2015-03-28
MOR44025,1. Seizure,2022-01-15
MOR44445,1. Seizure,2021-01-27
MOR36356,1. Seizure,2021-04-05
MOR8826,1. Seizure,2017-05-16
MOR37763,1. Seizure,2021-08-11
MOR17174,1. Seizure,2017-04-18
MOR28094,1. Seizure,2020-02-14
MOR35844,1. Seizure,2015-06-01
MOR34880,1. Seizure,2021-04-25
MOR38876,1. Seizure,2021-10-07
MOR34356,1. Seizure,2019-12-05
MOR15642,1. Seizure,2017-06-02
MOR49762,1. Seizure,2023-01-16
MOR32054,1. Seizure,2021-01-01
MOR42803,1. Seizure,2021-08-03
MOR42125,1. Seizure,2021-11-03
MOR34328,1. Seizure,2021-02-19
MOR44256,1. Seizure,2022-03-15
MOR37325,1. Seizure,2021-05-01
MOR32318,1. Seizure,2016-03-09
MOR37764,1. Seizure,2021-08-18
MOR28313,1. Seizure,2019-09-01
MOR31318,1. Seizure,2018-07-01
MOR44373,1. Seizure,2021-04-22
MOR12051,1. Seizure,2017-12-03
MOR14649,1. Seizure,2016-06-14
MOR42109,1. Seizure,2021-09-17
MOR22441,1. Seizure,2015-12-07
MOR52284,1. Seizure,2023-06-28
MOR35899,1. Seizure,2016-06-22
MOR12042,1. Seizure,2017-12-15
MOR26968,1. Seizure,2017-05-08
MOR37930,1. Seizure,2021-06-25
MOR37429,1. Seizure,2021-05-17
MOR32377,1. Seizure,2020-11-01
MOR33637,1. Seizure,2020-02-15
MOR12151,1. Seizure,2015-03-10
MOR32153,1. Seizure,2021-01-09
MOR50523,1. Seizure,2021-03-17
MOR17616,1. Seizure,2015-11-26
MOR4132,1. Seizure,2016-02-26
MOR36692,1. Seizure,2021-06-27
MOR25645,1. Seizure,2018-12-09
MOR15253,1. Seizure,2017-02-17
MOR28937,1. Seizure,2018-06-01
MOR28260,1. Seizure,2019-02-28
MOR8053,1. Seizure,2016-12-15
MOR35913,1. Seizure,2015-01-06
MOR30373,1. Seizure,2020-10-16
MOR13104,1. Seizure,2018-03-17
MOR35431,1. Seizure,2021-03-11
MOR52041,1. Seizure,2023-05-09
MOR35873,1. Seizure,2015-11-18
MOR26199,1. Seizure,2019-07-01
MOR17393,1. Seizure,2015-02-01
MOR30744,1. Seizure,2020-06-03
MOR46494,9. Enforcement Action / Prosecution,2022-03-01
MOR52179,1. Seizure,2023-01-07
MOR27120,1. Seizure,2019-01-07
MOR37342,1. Seizure,2021-04-01
MOR54679,1. Seizure,2023-11-01
MOR44257,1. Seizure,2022-03-04
MOR40386,1. Seizure,2016-01-01
MOR33887,1. Seizure,2020-01-16
MOR25199,1. Seizure,2019-07-11
MOR30269,1. Seizure,2020-03-11
MOR28362,1. Seizure,2019-03-07
MOR33737,1. Seizure,2019-06-10
MOR34783,1. Seizure,2021-04-24
MOR15316,1. Seizure,2017-05-07
MOR13874,1. Seizure,2016-02-20
MOR5585,1. Seizure,2016-07-21
MOR50733,1. Seizure,2017-03-01
MOR27457,1. Seizure,2019-02-01
MOR40551,1. Seizure,2021-08-08
MOR50418,1. Seizure,2022-12-01
MOR49950,1. Seizure,2023-06-01
MOR39679,1. Seizure,2021-06-21
MOR49976,2. Poaching / Illegal Harvesting,2023-03-01
MOR16066,1. Seizure,2018-09-05
MOR29783,1. Seizure,2020-08-17
MOR44321,2. Poaching / Illegal Harvesting,2021-10-13
MOR2863,1. Seizure,2015-04-25
MOR40446,1. Seizure,2021-11-26
MOR33251,1. Seizure,2021-02-09
MOR52282,1. Seizure,2023-07-22
MOR55374,1. Seizure,2024-02-08
MOR27305,1. Seizure,2019-04-01
MOR8039,2. Poaching / Illegal Harvesting,2017-02-06
MOR38994,1. Seizure,2015-03-18
MOR15487,1. Seizure,2017-12-15
MOR39022,1. Seizure,2021-08-24
MOR13375,1. Seizure,2017-12-01
MOR44289,1. Seizure,2022-06-10
MOR29622,9. Enforcement Action / Prosecution,2015-01-20
MOR47041,1. Seizure,2022-09-23
MOR29959,1. Seizure,2018-11-26
MOR31460,1. Seizure,2020-07-24
MOR40535,2. Poaching / Illegal Harvesting,2021-12-08
MOR13822,1. Seizure,2017-09-30
MOR25272,1. Seizure,2015-01-10
MOR4353,1. Seizure,2016-04-09
MOR9570,1. Seizure,2015-09-07
MOR35430,1. Seizure,2021-03-11
MOR12340,1. Seizure,2018-01-15
MOR4975,1. Seizure,2016-04-08
MOR52305,1. Seizure,2023-08-18
MOR28536,1. Seizure,2019-03-17
MOR30678,1. Seizure,2020-10-19
MOR12016,1. Seizure,2017-12-01
MOR54308,1. Seizure,2023-11-15
MOR26524,1. Seizure,2019-11-22
MOR13007,1. Seizure,2018-02-27
MOR36293,1. Seizure,2021-06-14
MOR33032,1. Seizure,2021-02-09
MOR44133,1. Seizure,2021-11-03
MOR49883,1. Seizure,2023-06-12
MOR44157,1. Seizure,2021-11-01
MOR19208,2. Poaching / Illegal Harvesting,2016-05-20
MOR10855,5. Animal Injury / Mortality / Welfare,2016-07-02
MOR29024,1. Seizure,2018-12-14
MOR51001,1. Seizure,2022-02-01
MOR54845,1. Seizure,2023-12-13
MOR5491,1. Seizure,2016-01-26
MOR48837,1. Seizure,2023-02-28
MOR50998,1. Seizure,2022-12-01
MOR20832,1. Seizure,2019-01-28
MOR52291,1. Seizure,2023-10-26
MOR30734,1. Seizure,2019-12-01
MOR14503,1. Seizure,2018-05-01
MOR6768,1. Seizure,2016-02-06
MOR31773,1. Seizure,2016-10-12
MOR41927,1. Seizure,2022-02-19
MOR20846,1. Seizure,2019-02-13
MOR17680,1. Seizure,2015-01-27
MOR37864,1. Seizure,2017-08-01
MOR15178,1. Seizure,2015-09-30
MOR45598,1. Seizure,2016-01-11
MOR19259,1. Seizure,2019-02-05
MOR45093,1. Seizure,2022-02-01
MOR3197,2. Poaching / Illegal Harvesting,2015-09-18
MOR13248,1. Seizure,2018-03-28
MOR44223,1. Seizure,2022-05-16
MOR13728,1. Seizure,2018-04-03
MOR6745,1. Seizure,2016-06-01
MOR23657,1. Seizure,2019-08-11
MOR28320,1. Seizure,2019-08-13
MOR43506,1. Seizure,2022-04-21
MOR30701,1. Seizure,2020-06-01
MOR2849,1. Seizure,2015-04-08
MOR56005,1. Seizure,2024-02-09
MOR5597,1. Seizure,2016-06-23
MOR31881,1. Seizure,2020-12-01
MOR42462,1. Seizure,2022-02-01
MOR12063,1. Seizure,2017-11-01
MOR31304,1. Seizure,2017-08-01
MOR4115,5. Animal Injury / Mortality / Welfare,2016-02-20
MOR14497,1. Seizure,2018-06-03
MOR45895,1. Seizure,2021-10-17
MOR32402,1. Seizure,2019-01-01
MOR53662,1. Seizure,2023-11-27
MOR21952,1. Seizure,2019-05-30
MOR52049,1. Seizure,2023-02-18
MOR18552,1. Seizure,2016-09-07
MOR43492,1. Seizure,2022-05-05
MOR38886,1. Seizure,2021-06-16
MOR48593,1. Seizure,2022-12-01
MOR48969,1. Seizure,2023-02-14
MOR50760,1. Seizure,2017-04-01
MOR33649,1. Seizure,2020-03-07
MOR29109,1. Seizure,2020-06-23
MOR52174,1. Seizure,2021-10-20
MOR11040,1. Seizure,2015-02-20
MOR52078,1. Seizure,2017-01-04
MOR52153,1. Seizure,2021-08-05
MOR42105,1. Seizure,2021-08-30
MOR31866,1. Seizure,2020-06-30
MOR15383,1. Seizure,2015-05-30
MOR41353,1. Seizure,2021-12-14
MOR51379,1. Seizure,2016-01-07
MOR7759,1. Seizure,2016-10-01
MOR52357,1. Seizure,2022-12-01
MOR9767,1. Seizure,2016-06-06
MOR37246,1. Seizure,2021-01-01
MOR5408,1. Seizure,2016-06-21
MOR15184,1. Seizure,2015-03-10
MOR56157,1. Seizure,2024-02-17
MOR13829,1. Seizure,2017-10-09
MOR2906,1. Seizure,2015-02-01
MOR14058,1. Seizure,2017-11-06
MOR28772,1. Seizure,2020-05-16
MOR41291,2. Poaching / Illegal Harvesting,2015-05-03
MOR43386,1. Seizure,2021-09-27
MOR26647,9. Enforcement Action / Prosecution,2015-07-16
MOR44798,1. Seizure,2022-05-19
MOR27356,1. Seizure,2019-07-10
MOR14999,1. Seizure,2018-06-01
MOR27996,1. Seizure,2019-10-26
MOR30521,1. Seizure,2020-06-07
MOR26087,1. Seizure,2018-04-01
MOR28125,1. Seizure,2018-09-04
MOR5379,1. Seizure,2016-05-09
MOR13724,1. Seizure,2018-04-13
MOR39495,1. Seizure,2021-08-01
MOR3394,1. Seizure,2015-12-03
MOR2986,1. Seizure,2015-07-02
MOR39949,1. Seizure,2021-11-21
MOR55377,1. Seizure,2024-01-23
MOR18365,1. Seizure,2016-01-01
MOR37333,1. Seizure,2021-07-27
MOR41541,1. Seizure,2016-09-26
MOR36546,1. Seizure,2021-02-18
MOR8850,1. Seizure,2016-12-26
MOR30545,1. Seizure,2020-05-19
MOR43839,1. Seizure,2021-11-26
MOR2894,1. Seizure,2015-03-01
MOR52436,1. Seizure,2023-10-21
MOR9850,1. Seizure,2016-12-01
MOR18884,1. Seizure,2019-01-01
MOR19140,1. Seizure,2018-11-11
MOR30071,1. Seizure,2019-03-22
MOR15015,1. Seizure,2018-07-02
MOR26510,1. Seizure,2019-04-01
MOR38716,1. Seizure,2021-09-30
MOR13863,1. Seizure,2017-04-04
MOR4786,1. Seizure,2016-04-25
MOR8920,1. Seizure,2017-03-30
MOR9811,1. Seizure,2016-06-16
MOR7159,1. Seizure,2016-09-28
MOR46970,1. Seizure,2022-10-07
MOR51513,1. Seizure,2023-09-14
MOR36037,1. Seizure,2016-10-16
MOR26001,1. Seizure,2019-10-28
MOR19265,1. Seizure,2019-02-12
MOR32942,1. Seizure,2020-01-21
MOR22352,1. Seizure,2019-05-04
MOR13024,9. Enforcement Action / Prosecution,2016-11-07
MOR7678,2. Poaching / Illegal Harvesting,2016-12-01
MOR18563,1. Seizure,2016-11-15
MOR51468,5. Animal Injury / Mortality / Welfare,2023-09-17
MOR9999,1. Seizure,2017-08-21
MOR30274,1. Seizure,2020-05-01
MOR13264,2. Poaching / Illegal Harvesting,2017-01-01
MOR28451,1. Seizure,2019-03-08
MOR29294,1. Seizure,2020-07-07
MOR25914,1. Seizure,2017-05-01
MOR23097,1. Seizure,2019-07-25
MOR4302,1. Seizure,2016-03-24
MOR41317,1. Seizure,2021-11-01
MOR17661,1. Seizure,2015-10-24
MOR20813,1. Seizure,2019-01-07
MOR50996,1. Seizure,2022-02-03
MOR26279,1. Seizure,2019-01-19
MOR43778,1. Seizure,2022-03-07
MOR27322,1. Seizure,2019-05-18
MOR31553,1. Seizure,2020-11-03
MOR36076,1. Seizure,2021-06-02
MOR45813,1. Seizure,2022-02-01
MOR25782,1. Seizure,2016-11-18
MOR41322,1. Seizure,2021-11-29
MOR5791,1. Seizure,2016-05-10
MOR34554,1. Seizure,2017-01-01
MOR28237,1. Seizure,2019-02-28
MOR49751,1. Seizure,2023-01-04
MOR43481,1. Seizure,2022-05-10
MOR44033,1. Seizure,2022-01-10
MOR30631,1. Seizure,2020-02-29
MOR30792,1. Seizure,2020-03-06
MOR31149,1. Seizure,2020-11-01
MOR3380,1. Seizure,2015-05-01
MOR18322,1. Seizure,2017-07-12
MOR52381,2. Poaching / Illegal Harvesting,2022-11-16
MOR31526,1. Seizure,2020-05-08
MOR36695,1. Seizure,2021-06-17
MOR36721,1. Seizure,2021-06-25
MOR26526,1. Seizure,2019-11-18
MOR38977,1. Seizure,2015-06-19
MOR29430,1. Seizure,2020-07-27
MOR4181,1. Seizure,2016-03-11
MOR15202,1. Seizure,2016-05-01
MOR29743,1. Seizure,2019-01-18
MOR31410,1. Seizure,2020-11-01
MOR15308,1. Seizure,2017-02-17
MOR27293,1. Seizure,2019-04-08
MOR35862,1. Seizure,2015-07-30
MOR50647,1. Seizure,2023-07-23
MOR33378,1. Seizure,2020-09-24
MOR32148,1. Seizure,2020-12-18
MOR15700,1. Seizure,2016-07-23
MOR35322,1. Seizure,2021-04-16
MOR14341,1. Seizure,2016-07-20
MOR15876,1. Seizure,2018-07-20
MOR15799,1. Seizure,2018-08-12
MOR44330,1. Seizure,2021-11-25
MOR52084,1. Seizure,2021-11-01
MOR14255,1. Seizure,2017-01-15
MOR42995,2. Poaching / Illegal Harvesting,2022-03-31
MOR21682,1. Seizure,2019-06-23
MOR33213,1. Seizure,2021-02-10
MOR15431,1. Seizure,2018-05-03
MOR20623,1. Seizure,2015-02-01
MOR9762,1. Seizure,2016-02-17
MOR4306,1. Seizure,2016-04-03
MOR43480,1. Seizure,2022-05-11
MOR33831,1. Seizure,2020-02-19
MOR14557,9. Enforcement Action / Prosecution,2016-05-01
MOR50461,1. Seizure,2021-12-29
MOR29149,1. Seizure,2020-05-26
MOR48667,2. Poaching / Illegal Harvesting,2023-02-02
MOR5406,1. Seizure,2016-06-22
MOR36884,1. Seizure,2021-06-01
MOR21005,1. Seizure,2019-03-30
MOR14927,1. Seizure,2017-02-09
MOR4245,1. Seizure,2016-03-07
MOR25271,1. Seizure,2015-01-08
MOR13794,1. Seizure,2018-04-22
MOR50381,1. Seizure,2023-01-24
MOR11042,1. Seizure,2015-11-20
MOR33829,1. Seizure,2020-01-01
MOR28693,1. Seizure,2019-11-09
MOR27253,1. Seizure,2020-01-27
MOR13376,1. Seizure,2017-10-11
MOR36163,1. Seizure,2021-03-14
MOR45121,1. Seizure,2022-05-20
MOR37470,1. Seizure,2015-02-07
MOR48770,1. Seizure,2021-05-08
MOR4920,1. Seizure,2016-02-04
MOR27404,1. Seizure,2020-02-04
MOR14614,2. Poaching / Illegal Harvesting,2016-09-29
MOR31670,1. Seizure,2019-11-24
MOR37788,1. Seizure,2021-08-19
MOR47749,1. Seizure,2022-10-23
MOR48421,1. Seizure,2021-04-01
MOR26060,1. Seizure,2019-11-01
MOR26701,2. Poaching / Illegal Harvesting,2016-02-08
MOR10844,1. Seizure,2017-07-04
MOR27320,1. Seizure,2019-05-01
MOR27972,1. Seizure,2020-02-08
MOR14426,1. Seizure,2016-09-27
MOR34288,1. Seizure,2021-04-04
MOR41887,1. Seizure,2015-08-24
MOR7160,1. Seizure,2016-09-01
MOR27352,1. Seizure,2019-06-26
MOR44355,6. Human-Wildlife Conflict,2021-04-16
MOR39262,1. Seizure,2016-10-01
MOR26748,1. Seizure,2015-05-17
MOR17506,1. Seizure,2015-06-27
MOR10223,1. Seizure,2016-04-19
MOR35423,1. Seizure,2021-03-23
MOR24966,1. Seizure,2019-09-04
MOR30356,9. Enforcement Action / Prosecution,2015-12-01
MOR14154,1. Seizure,2018-03-01
MOR49355,1. Seizure,2023-04-17
MOR50832,1. Seizure,2022-07-01
MOR20645,1. Seizure,2015-07-01
MOR4102,2. Poaching / Illegal Harvesting,2016-02-15
MOR54997,1. Seizure,2024-01-28
MOR10177,1. Seizure,2017-09-12
MOR1141,1. Seizure,2015-05-01
MOR39638,1. Seizure,2021-11-05
MOR25279,1. Seizure,2015-02-10
MOR36059,1. Seizure,2021-02-20
MOR45010,1. Seizure,2022-03-08
MOR25282,1. Seizure,2015-02-13
MOR43522,1. Seizure,2022-03-30
MOR13379,1. Seizure,2017-11-01
MOR18125,1. Seizure,2018-11-01
MOR32060,1. Seizure,2020-12-01
MOR39815,1. Seizure,2017-04-01
MOR4991,1. Seizure,2016-04-26
MOR44350,2. Poaching / Illegal Harvesting,2021-04-06
MOR6622,1. Seizure,2016-07-11
MOR34335,1. Seizure,2019-11-01
MOR26591,2. Poaching / Illegal Harvesting,2015-05-16
MOR25205,1. Seizure,2019-09-19
MOR31585,1. Seizure,2019-03-01
MOR18742,1. Seizure,2019-02-07
MOR5308,1. Seizure,2015-01-23
MOR27367,1. Seizure,2019-07-13
MOR31910,1. Seizure,2015-09-21
MOR31863,1. Seizure,2020-12-30
MOR38062,1. Seizure,2021-09-05
MOR28050,1. Seizure,2020-04-01
MOR14108,1. Seizure,2017-10-30
MOR27465,1. Seizure,2019-11-01
MOR51005,1. Seizure,2021-12-01
MOR56073,1. Seizure,2024-02-12
MOR28382,1. Seizure,2019-04-11
MOR42923,1. Seizure,2021-02-16
MOR31527,1. Seizure,2020-05-08
MOR45964,1. Seizure,2022-04-01
MOR28454,1. Seizure,2019-04-01
MOR39892,9. Enforcement Action / Prosecution,2021-04-03
MOR11160,1. Seizure,2015-06-28
MOR35834,1. Seizure,2015-02-03
MOR49653,1. Seizure,2023-02-28
MOR28944,1. Seizure,2018-07-01
MOR15017,1. Seizure,2018-07-13
MOR15020,1. Seizure,2018-04-09
MOR36469,1. Seizure,2016-11-01
MOR31516,1. Seizure,2020-09-29
MOR35960,1. Seizure,2015-08-03
MOR18101,1. Seizure,2015-06-23
MOR42183,1. Seizure,2022-01-04
MOR51271,1. Seizure,2023-01-13
MOR12361,1. Seizure,2017-11-26
MOR14197,1. Seizure,2018-01-13
MOR15550,1. Seizure,2017-07-29
MOR21688,1. Seizure,2019-06-07
MOR26840,1. Seizure,2017-08-30
MOR8118,1. Seizure,2015-09-24
MOR14179,1. Seizure,2018-04-26
